interval,transfer,bitrate,retr,cwnd,timestamp,%user,%nice,%system,%iowait,%steal,%idle[...]
3350,29.9,251,0,555,2024-11-05 00:03:24,8.01,0.0,27.91,0.0,0.0,64.08
3351,29.9,251,0,576,2024-11-05 00:03:25,0.0,0.0,29.97,0.0,0.0,70.03
3352,28.1,236,2,423,2024-11-05 00:03:26,0.51,0.0,28.39,0.0,0.0,71.1
3353,28.9,242,0,468,2024-11-05 00:03:27,0.26,0.0,28.09,0.0,0.0,71.65
3354,29.4,246,0,509,2024-11-05 00:03:28,0.51,0.0,29.16,0.26,0.0,70.08
3355,29.9,251,0,548,2024-11-05 00:03:29,0.25,0.0,29.37,0.0,0.0,70.38
3356,29.6,249,0,585,2024-11-05 00:03:30,3.64,0.0,28.57,0.0,0.0,67.79
3357,29.4,246,1,466,2024-11-05 00:03:31,24.74,0.0,29.59,0.0,0.0,45.66
3358,29.4,246,0,517,2024-11-05 00:03:32,0.0,0.0,28.42,0.0,0.0,71.58
3359,29.4,246,0,552,2024-11-05 00:03:33,0.26,0.0,30.61,0.51,0.0,68.62
3360,28.0,235,0,574,2024-11-05 00:03:34,0.51,0.0,29.01,0.0,0.0,70.48
3361,29.6,249,3,421,2024-11-05 00:03:35,0.76,0.0,29.29,0.0,0.0,69.95
3362,29.9,251,0,485,2024-11-05 00:03:36,0.25,0.0,29.01,0.0,0.0,70.74
3363,29.8,250,0,531,2024-11-05 00:03:37,0.0,0.0,28.68,0.0,0.0,71.32
3364,29.4,246,0,562,2024-11-05 00:03:38,12.21,0.0,29.52,0.51,0.0,57.76
3365,29.9,251,0,581,2024-11-05 00:03:39,16.15,0.0,29.49,1.03,0.0,53.33
3366,29.5,247,1,438,2024-11-05 00:03:40,0.51,0.0,29.41,0.0,0.0,70.08
3367,29.0,243,0,481,2024-11-05 00:03:41,0.25,0.0,29.72,0.0,0.0,70.03
3368,29.0,243,0,521,2024-11-05 00:03:42,0.0,0.0,28.68,0.0,0.0,71.32
3369,29.4,246,0,559,2024-11-05 00:03:43,0.26,0.0,28.53,0.0,0.0,71.21
3370,30.0,252,0,594,2024-11-05 00:03:44,8.65,0.0,29.01,0.0,0.0,62.34
3371,29.5,247,1,479,2024-11-05 00:03:45,21.48,0.0,29.67,0.0,0.0,48.85
3372,29.4,246,0,527,2024-11-05 00:03:46,0.0,0.0,28.42,0.0,0.0,71.58
3373,29.4,246,0,561,2024-11-05 00:03:47,0.26,0.0,28.9,0.0,0.0,70.84
3374,28.5,239,0,580,2024-11-05 00:03:48,0.77,0.0,28.13,0.26,0.0,70.84
3375,29.9,251,2,432,2024-11-05 00:03:49,0.51,0.0,28.28,0.0,0.0,71.21
3376,29.9,251,0,478,2024-11-05 00:03:50,0.0,0.0,29.77,0.0,0.0,70.23
3377,29.9,251,0,518,2024-11-05 00:03:51,0.51,0.0,27.37,0.0,0.0,72.12
3378,29.9,251,0,556,2024-11-05 00:03:52,19.49,0.0,30.26,0.0,0.0,50.26
3379,29.5,247,1,414,2024-11-05 00:03:53,10.77,0.0,28.72,0.0,0.0,60.51
3380,29.0,243,69,344,2024-11-05 00:03:54,0.26,0.0,27.76,0.0,0.0,71.98
3381,28.4,238,0,397,2024-11-05 00:03:55,0.26,0.0,28.35,0.0,0.0,71.39
3382,29.1,244,0,445,2024-11-05 00:03:56,0.51,0.0,27.95,0.0,0.0,71.54
3383,29.5,247,0,489,2024-11-05 00:03:57,0.26,0.0,28.05,0.0,0.0,71.69
3384,29.9,251,0,529,2024-11-05 00:03:58,0.25,0.0,29.65,0.25,0.0,69.85
3385,29.9,251,0,567,2024-11-05 00:03:59,0.0,0.0,29.87,0.0,0.0,70.13
3386,29.4,246,1,433,2024-11-05 00:04:00,24.87,0.0,29.23,0.0,0.0,45.9
3387,29.9,251,0,494,2024-11-05 00:04:01,4.28,0.0,30.98,0.0,0.0,64.74
3388,29.9,251,0,537,2024-11-05 00:04:02,0.0,0.0,28.57,0.0,0.0,71.43
3389,28.4,238,0,565,2024-11-05 00:04:03,0.51,0.0,28.13,0.0,0.0,71.36
3390,29.1,244,0,583,2024-11-05 00:04:04,0.5,0.0,29.72,0.25,0.0,69.52
3391,30.0,252,36,451,2024-11-05 00:04:05,0.25,0.0,29.97,0.0,0.0,69.77
3392,29.0,243,0,494,2024-11-05 00:04:06,0.25,0.0,28.17,0.0,0.0,71.57
3393,30.2,254,12,402,2024-11-05 00:04:07,8.14,0.0,29.26,0.0,0.0,62.6
3394,29.6,249,0,445,2024-11-05 00:04:08,20.66,0.0,29.59,0.0,0.0,49.74
3395,28.6,240,82,363,2024-11-05 00:04:09,0.77,0.0,27.76,0.0,0.0,71.47
3396,29.4,246,0,414,2024-11-05 00:04:10,0.77,0.0,27.95,0.51,0.0,70.77
3397,29.0,243,0,460,2024-11-05 00:04:11,0.51,0.0,28.5,0.0,0.0,70.99
3398,29.9,251,0,502,2024-11-05 00:04:12,0.0,0.0,29.23,0.0,0.0,70.77
3399,29.8,250,0,542,2024-11-05 00:04:13,0.77,0.0,30.18,0.0,0.0,69.05
3400,29.4,246,0,579,2024-11-05 00:04:14,0.0,0.0,28.9,0.0,0.0,71.1
3401,29.8,250,1,454,2024-11-05 00:04:15,17.05,0.0,30.28,0.76,0.0,51.91
3402,29.9,251,0,508,2024-11-05 00:04:16,12.11,0.0,28.87,0.0,0.0,59.02
3403,29.9,251,0,547,2024-11-05 00:04:17,0.26,0.0,28.72,0.0,0.0,71.03
3404,28.4,238,0,572,2024-11-05 00:04:18,0.26,0.0,29.08,0.0,0.0,70.66
3405,29.0,243,0,591,2024-11-05 00:04:19,0.26,0.0,28.21,0.0,0.0,71.54
3406,30.0,252,3,475,2024-11-05 00:04:20,0.51,0.0,29.34,0.0,0.0,70.15
3407,29.9,251,0,524,2024-11-05 00:04:21,0.51,0.0,29.26,0.0,0.0,70.23
3408,30.4,255,0,557,2024-11-05 00:04:22,0.77,0.0,29.16,0.0,0.0,70.08
3409,29.8,250,0,579,2024-11-05 00:04:23,24.43,0.0,29.52,0.0,0.0,46.06
3410,30.0,252,2,432,2024-11-05 00:04:24,0.51,0.0,28.75,0.0,0.0,70.74
3411,29.9,251,0,479,2024-11-05 00:04:25,0.0,0.0,27.79,0.26,0.0,71.95
3412,28.4,238,0,518,2024-11-05 00:04:26,0.0,0.0,29.34,0.0,0.0,70.66
3413,29.9,251,0,556,2024-11-05 00:04:27,0.26,0.0,28.28,0.0,0.0,71.47
3414,29.9,251,0,593,2024-11-05 00:04:28,0.76,0.0,29.01,0.0,0.0,70.23
3415,30.0,252,4,475,2024-11-05 00:04:29,0.26,0.0,28.83,0.0,0.0,70.92
3416,29.9,251,0,526,2024-11-05 00:04:30,8.46,0.0,29.49,0.0,0.0,62.05
3417,29.4,246,0,559,2024-11-05 00:04:31,17.53,0.0,28.09,0.0,0.0,54.38
3418,30.4,255,0,579,2024-11-05 00:04:32,0.0,0.0,29.62,0.0,0.0,70.38
3419,29.0,243,1,441,2024-11-05 00:04:33,0.0,0.0,27.58,0.0,0.0,72.42
3420,28.4,238,0,499,2024-11-05 00:04:34,0.25,0.0,28.5,0.0,0.0,71.25
3421,29.4,246,0,541,2024-11-05 00:04:35,0.26,0.0,28.64,0.26,0.0,70.84
3422,29.1,244,165,408,2024-11-05 00:04:36,0.26,0.0,28.24,0.0,0.0,71.5
3423,29.6,249,0,456,2024-11-05 00:04:37,0.0,0.0,28.46,0.0,0.0,71.54
3424,29.8,250,0,498,2024-11-05 00:04:38,15.35,0.0,29.67,0.0,0.0,54.99
3425,29.9,251,0,538,2024-11-05 00:04:39,9.69,0.0,28.83,0.0,0.0,61.48
3426,29.8,250,0,575,2024-11-05 00:04:40,0.0,0.0,28.9,0.26,0.0,70.84
3427,28.9,242,2,449,2024-11-05 00:04:41,0.76,0.0,28.75,0.0,0.0,70.48
3428,29.2,245,0,505,2024-11-05 00:04:42,0.77,0.0,30.61,0.0,0.0,68.62
3429,29.9,251,0,545,2024-11-05 00:04:43,1.02,0.0,28.75,0.0,0.0,70.23
3430,28.5,239,0,570,2024-11-05 00:04:44,8.72,0.0,28.72,0.0,0.0,62.56
3431,28.5,239,0,586,2024-11-05 00:04:45,16.62,0.0,29.67,0.0,0.0,53.71
3432,28.4,238,0,619,2024-11-05 00:04:46,0.26,0.0,28.72,0.0,0.0,71.03
3433,28.6,240,1,480,2024-11-05 00:04:47,0.0,0.0,28.9,0.0,0.0,71.1
3434,28.0,235,0,540,2024-11-05 00:04:48,0.51,0.0,28.02,0.0,0.0,71.47
3435,28.8,241,0,581,2024-11-05 00:04:49,0.0,0.0,29.19,0.0,0.0,70.81
3436,28.9,242,0,608,2024-11-05 00:04:50,0.0,0.0,29.23,0.26,0.0,70.51
3437,28.8,241,1,459,2024-11-05 00:04:51,0.51,0.0,28.64,0.0,0.0,70.84
3438,29.8,250,0,502,2024-11-05 00:04:52,19.34,0.0,29.26,0.0,0.0,51.4
3439,29.9,251,0,542,2024-11-05 00:04:53,9.87,0.0,29.37,0.0,0.0,60.76
3440,29.9,251,0,579,2024-11-05 00:04:54,0.51,0.0,28.39,0.0,0.0,71.1
3441,29.0,243,1,456,2024-11-05 00:04:55,0.26,0.0,27.76,0.51,0.0,71.47
3442,28.9,242,0,509,2024-11-05 00:04:56,0.0,0.0,29.05,0.0,0.0,70.95
3443,29.9,251,0,547,2024-11-05 00:04:57,0.26,0.0,29.56,0.0,0.0,70.18
3444,29.9,251,0,571,2024-11-05 00:04:58,0.75,0.0,29.4,0.0,0.0,69.85
3445,29.9,251,3,565,2024-11-05 00:04:59,2.06,0.0,29.31,0.0,0.0,68.64
3446,29.8,250,0,480,2024-11-05 00:05:00,22.82,0.0,29.49,0.77,0.0,46.92
3447,30.0,252,0,527,2024-11-05 00:05:01,1.01,0.0,30.63,0.25,0.0,68.1
3448,29.8,250,0,560,2024-11-05 00:05:02,0.26,0.0,28.46,0.0,0.0,71.28
3449,28.5,239,0,580,2024-11-05 00:05:03,0.0,0.0,29.16,0.0,0.0,70.84
3450,29.6,249,2,432,2024-11-05 00:05:04,0.52,0.0,25.78,0.0,0.0,73.7
3451,30.0,252,0,478,2024-11-05 00:05:05,0.26,0.0,26.96,0.79,0.0,71.99
3452,29.8,250,0,519,2024-11-05 00:05:06,0.5,0.0,29.4,0.0,0.0,70.1
3453,29.1,244,1,414,2024-11-05 00:05:07,11.22,0.0,29.85,0.0,0.0,58.93
3454,29.8,250,0,459,2024-11-05 00:05:08,14.47,0.0,28.68,0.0,0.0,56.85
3455,29.9,251,0,500,2024-11-05 00:05:09,0.0,0.0,29.52,0.0,0.0,70.48
3456,28.9,242,0,538,2024-11-05 00:05:10,0.5,0.0,29.75,0.0,0.0,69.75
3457,28.9,242,0,575,2024-11-05 00:05:11,0.0,0.0,29.05,0.0,0.0,70.95
3458,29.6,249,2,446,2024-11-05 00:05:12,0.51,0.0,28.9,0.0,0.0,70.59
3459,29.8,250,0,503,2024-11-05 00:05:13,0.0,0.0,28.97,0.0,0.0,71.03
3460,29.9,251,0,543,2024-11-05 00:05:14,0.51,0.0,28.57,0.0,0.0,70.92
3461,29.0,243,0,570,2024-11-05 00:05:15,18.43,0.0,29.55,0.0,0.0,52.02
3462,29.6,249,0,589,2024-11-05 00:05:16,10.15,0.0,29.7,0.0,0.0,60.15
3463,30.0,252,6,455,2024-11-05 00:05:17,0.26,0.0,28.87,1.29,0.0,69.59
3464,28.5,239,0,497,2024-11-05 00:05:18,1.02,0.0,30.53,0.0,0.0,68.45
3465,28.9,242,0,536,2024-11-05 00:05:19,0.51,0.0,27.95,0.0,0.0,71.54
3466,29.4,246,0,572,2024-11-05 00:05:20,0.25,0.0,29.7,0.25,0.0,69.8
3467,28.9,242,1,435,2024-11-05 00:05:21,0.0,0.0,28.17,0.0,0.0,71.83
3468,29.9,251,0,497,2024-11-05 00:05:22,0.77,0.0,28.61,0.0,0.0,70.62
3469,29.4,246,0,540,2024-11-05 00:05:23,25.7,0.0,29.26,0.0,0.0,45.04
3470,29.6,249,0,569,2024-11-05 00:05:24,2.56,0.0,28.46,0.0,0.0,68.97
3471,30.0,252,0,585,2024-11-05 00:05:25,0.51,0.0,28.46,0.26,0.0,70.77
3472,28.0,235,1,446,2024-11-05 00:05:26,0.26,0.0,28.39,0.0,0.0,71.36
3473,29.9,251,0,490,2024-11-05 00:05:27,0.26,0.0,28.83,0.0,0.0,70.92
3474,29.8,250,0,531,2024-11-05 00:05:28,0.0,0.0,29.05,0.0,0.0,70.95
3475,30.0,252,0,569,2024-11-05 00:05:29,0.26,0.0,28.64,0.0,0.0,71.1
3476,29.8,250,6,432,2024-11-05 00:05:30,10.94,0.0,28.5,0.76,0.0,59.8
3477,29.8,250,1,353,2024-11-05 00:05:31,14.54,0.0,29.08,0.0,0.0,56.38
3478,30.0,252,0,407,2024-11-05 00:05:32,0.26,0.0,28.79,1.29,0.0,69.67
3479,28.5,239,66,325,2024-11-05 00:05:33,0.26,0.0,28.39,0.0,0.0,71.36
3480,28.9,242,0,382,2024-11-05 00:05:34,0.51,0.0,29.01,0.0,0.0,70.48
3481,29.9,251,0,432,2024-11-05 00:05:35,0.52,0.0,27.98,4.4,0.0,67.1
3482,30.2,254,0,479,2024-11-05 00:05:36,0.0,0.0,29.7,0.0,0.0,70.3
3483,29.9,251,0,519,2024-11-05 00:05:37,0.26,0.0,28.46,0.0,0.0,71.28
3484,29.9,251,0,559,2024-11-05 00:05:38,18.93,0.0,29.67,0.0,0.0,51.41
3485,29.9,251,0,594,2024-11-05 00:05:39,10.41,0.0,29.44,0.0,0.0,60.15
3486,30.2,254,2,476,2024-11-05 00:05:40,0.26,0.0,28.79,0.26,0.0,70.69
3487,27.2,229,0,526,2024-11-05 00:05:41,0.26,0.0,28.9,0.0,0.0,70.84
3488,28.0,235,0,560,2024-11-05 00:05:42,0.51,0.0,30.05,0.0,0.0,69.44
3489,28.4,238,0,580,2024-11-05 00:05:43,0.26,0.0,28.9,0.0,0.0,70.84
3490,29.9,251,1,423,2024-11-05 00:05:44,9.39,0.0,29.19,0.0,0.0,61.42
3491,29.5,247,0,469,2024-11-05 00:05:45,19.44,0.0,29.16,0.51,0.0,50.9
3492,29.8,250,0,511,2024-11-05 00:05:46,0.0,0.0,28.05,0.0,0.0,71.95
3493,29.5,247,23,392,2024-11-05 00:05:47,0.26,0.0,28.9,0.0,0.0,70.84
3494,27.4,230,0,450,2024-11-05 00:05:48,0.76,0.0,30.28,0.0,0.0,68.96
3495,29.6,249,0,490,2024-11-05 00:05:49,0.76,0.0,28.93,0.0,0.0,70.3
3496,30.0,252,0,517,2024-11-05 00:05:50,0.26,0.0,29.59,0.26,0.0,69.9
3497,29.5,247,0,555,2024-11-05 00:05:51,0.26,0.0,28.9,0.0,0.0,70.84
3498,29.9,251,0,591,2024-11-05 00:05:52,19.18,0.0,29.41,0.0,0.0,51.41
3499,29.6,249,3,474,2024-11-05 00:05:53,10.03,0.0,29.56,0.51,0.0,59.9
3500,30.4,255,0,523,2024-11-05 00:05:54,0.51,0.0,28.75,0.0,0.0,70.74
3501,28.9,242,0,557,2024-11-05 00:05:55,0.77,0.0,28.39,0.0,0.0,70.84
3502,28.9,242,0,577,2024-11-05 00:05:56,0.51,0.0,28.83,0.0,0.0,70.66
3503,29.6,249,1,435,2024-11-05 00:05:57,0.25,0.0,29.26,0.0,0.0,70.48
3504,29.9,251,0,495,2024-11-05 00:05:58,0.26,0.0,28.68,0.78,0.0,70.28
3505,29.9,251,0,538,2024-11-05 00:05:59,2.04,0.0,28.06,0.0,0.0,69.9
3506,29.9,251,0,566,2024-11-05 00:06:00,25.45,0.0,29.52,0.25,0.0,44.78
3507,29.4,246,0,584,2024-11-05 00:06:01,2.58,0.0,28.09,0.0,0.0,69.33
3508,29.0,243,69,329,2024-11-05 00:06:02,0.25,0.0,29.19,0.0,0.0,70.56
3509,28.4,238,0,384,2024-11-05 00:06:03,0.26,0.0,29.08,0.0,0.0,70.66
3510,29.4,246,0,435,2024-11-05 00:06:04,0.51,0.0,28.39,0.0,0.0,71.1
3511,29.9,251,0,480,2024-11-05 00:06:05,0.76,0.0,29.26,0.25,0.0,69.72
3512,29.8,250,0,521,2024-11-05 00:06:06,0.26,0.0,28.64,0.0,0.0,71.1
3513,29.9,251,0,560,2024-11-05 00:06:07,9.95,0.0,29.08,0.0,0.0,60.97
3514,29.4,246,2,416,2024-11-05 00:06:08,19.65,0.0,29.72,0.0,0.0,50.63
3515,30.0,252,0,480,2024-11-05 00:06:09,0.26,0.0,28.9,0.0,0.0,70.84
3516,29.5,247,0,528,2024-11-05 00:06:10,0.51,0.0,28.5,0.51,0.0,70.48
3517,27.6,232,0,560,2024-11-05 00:06:11,0.26,0.0,28.53,0.0,0.0,71.21
3518,30.0,252,0,580,2024-11-05 00:06:12,0.5,0.0,31.66,0.0,0.0,67.84
3519,29.6,249,1,436,2024-11-05 00:06:13,0.0,0.0,28.79,0.0,0.0,71.21
3520,29.9,251,0,497,2024-11-05 00:06:14,0.26,0.0,28.42,0.0,0.0,71.32
3521,29.6,249,0,541,2024-11-05 00:06:15,18.11,0.0,29.85,0.0,0.0,52.04
3522,29.6,249,0,569,2024-11-05 00:06:16,10.69,0.0,29.01,0.25,0.0,60.05
3523,29.9,251,0,586,2024-11-05 00:06:17,0.25,0.0,29.19,0.0,0.0,70.56
3524,28.6,240,3,446,2024-11-05 00:06:18,0.26,0.0,28.28,0.0,0.0,71.47
3525,28.5,239,0,488,2024-11-05 00:06:19,0.0,0.0,27.98,0.0,0.0,72.02
3526,29.0,243,0,528,2024-11-05 00:06:20,0.51,0.0,28.53,0.0,0.0,70.95
3527,29.9,251,0,566,2024-11-05 00:06:21,0.51,0.0,28.72,0.51,0.0,70.26
3528,29.9,251,1,431,2024-11-05 00:06:22,2.57,0.0,28.53,0.0,0.0,68.89
3529,29.8,250,0,492,2024-11-05 00:06:23,25.26,0.0,29.59,0.0,0.0,45.15
3530,29.5,247,0,536,2024-11-05 00:06:24,1.02,0.0,28.9,0.0,0.0,70.08
3531,29.9,251,0,564,2024-11-05 00:06:25,0.51,0.0,28.83,0.0,0.0,70.66
3532,28.2,237,0,581,2024-11-05 00:06:26,0.51,0.0,28.32,0.26,0.0,70.92
3533,29.8,250,3,454,2024-11-05 00:06:27,0.26,0.0,28.09,0.0,0.0,71.65
3534,29.4,246,0,509,2024-11-05 00:06:28,0.26,0.0,28.24,0.0,0.0,71.5
3535,29.8,250,0,547,2024-11-05 00:06:29,0.26,0.0,28.9,0.0,0.0,70.84
3536,29.6,249,0,574,2024-11-05 00:06:30,10.71,0.0,29.34,0.0,0.0,59.95
3537,29.5,247,0,591,2024-11-05 00:06:31,22.39,0.0,29.26,0.51,0.0,47.84
3538,29.8,250,1,457,2024-11-05 00:06:32,0.26,0.0,28.46,0.0,0.0,71.28
3539,28.4,238,0,499,2024-11-05 00:06:33,0.25,0.0,29.55,0.0,0.0,70.2
3540,27.9,234,0,536,2024-11-05 00:06:34,0.76,0.0,28.93,0.0,0.0,70.3
3541,29.9,251,0,574,2024-11-05 00:06:35,0.77,0.0,28.57,0.0,0.0,70.66
3542,29.9,251,2,445,2024-11-05 00:06:36,1.03,0.0,29.64,0.52,0.0,68.81
3543,30.0,252,0,503,2024-11-05 00:06:37,0.26,0.0,29.08,0.0,0.0,70.66
3544,29.8,250,3,402,2024-11-05 00:06:38,17.01,0.0,30.46,0.0,0.0,52.54
3545,29.6,249,0,449,2024-11-05 00:06:39,14.54,0.0,29.34,0.0,0.0,56.12
3546,30.4,255,0,493,2024-11-05 00:06:40,0.26,0.0,28.09,0.0,0.0,71.65
3547,28.1,236,0,532,2024-11-05 00:06:41,0.25,0.0,29.55,0.0,0.0,70.2
3548,28.9,242,0,567,2024-11-05 00:06:42,0.51,0.0,29.34,0.26,0.0,69.9
3549,29.9,251,7,428,2024-11-05 00:06:43,0.51,0.0,28.57,0.0,0.0,70.92
3550,29.5,247,0,492,2024-11-05 00:06:44,9.14,0.0,29.44,0.0,0.0,61.42
3551,29.9,251,0,536,2024-11-05 00:06:45,22.9,0.0,29.77,0.0,0.0,47.33
3552,30.0,252,0,566,2024-11-05 00:06:46,0.26,0.0,29.08,0.0,0.0,70.66
3553,28.9,242,0,585,2024-11-05 00:06:47,0.0,0.0,28.35,0.26,0.0,71.39
3554,28.1,236,1,442,2024-11-05 00:06:48,0.26,0.0,27.08,0.0,0.0,72.66
3555,29.9,251,0,487,2024-11-05 00:06:49,0.78,0.0,28.39,0.0,0.0,70.83
3556,29.6,249,0,527,2024-11-05 00:06:50,0.51,0.0,29.59,7.4,0.0,62.5
3557,30.1,253,0,564,2024-11-05 00:06:51,0.26,0.0,29.08,0.0,0.0,70.66
3558,29.5,247,1,427,2024-11-05 00:06:52,19.64,0.0,29.08,0.0,0.0,51.28
3559,29.4,246,0,489,2024-11-05 00:06:53,13.45,0.0,28.68,0.0,0.0,57.87
3560,30.2,254,12,393,2024-11-05 00:06:54,0.0,0.0,27.79,0.0,0.0,72.21
3561,28.6,240,0,441,2024-11-05 00:06:55,0.25,0.0,29.55,0.0,0.0,70.2
